origin_date,scenario_id,age_group,location,target_variables,sample,value
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,61,97822
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,62,67325
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,63,11623
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,64,56544
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,65,71189
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,66,21512
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,67,24860
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,68,79047
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,69,47817
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,70,97286
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,71,56354
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,72,97755
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,73,28213
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,74,96475
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,75,56142
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,76,43486
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,77,68130
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,78,90596
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,79,33773
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,80,61774
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,81,99924
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,82,25452
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,83,59209
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,84,17342
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,85,85276
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,86,29763
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,87,52107
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,88,25186
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,89,84715
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,90,57027
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,91,33026
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,92,72155
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,93,8259
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,94,66713
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,95,77965
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,96,88909
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,97,65623
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,98,51822
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,99,20292
2022-05-22,A-2022-05-22,65-130,PL,inc hosp,100,64175
2022-05-22,A-2022-05-22,65-130,FR,inc case,1,65379
2022-05-22,A-2022-05-22,65-130,FR,inc case,2,80784
2022-05-22,A-2022-05-22,65-130,FR,inc case,3,43209
2022-05-22,A-2022-05-22,65-130,FR,inc case,4,85682
2022-05-22,A-2022-05-22,65-130,FR,inc case,5,28376
2022-05-22,A-2022-05-22,65-130,FR,inc case,6,58172
2022-05-22,A-2022-05-22,65-130,FR,inc case,7,769
2022-05-22,A-2022-05-22,65-130,FR,inc case,8,95369
2022-05-22,A-2022-05-22,65-130,FR,inc case,9,28846
2022-05-22,A-2022-05-22,65-130,FR,inc case,10,6100
2022-05-22,A-2022-05-22,65-130,FR,inc case,11,77015
2022-05-22,A-2022-05-22,65-130,FR,inc case,12,16621
2022-05-22,A-2022-05-22,65-130,FR,inc case,13,3598
2022-05-22,A-2022-05-22,65-130,FR,inc case,14,72460
2022-05-22,A-2022-05-22,65-130,FR,inc case,15,67278
2022-05-22,A-2022-05-22,65-130,FR,inc case,16,19587
2022-05-22,A-2022-05-22,65-130,FR,inc case,17,23135
2022-05-22,A-2022-05-22,65-130,FR,inc case,18,96826
2022-05-22,A-2022-05-22,65-130,FR,inc case,19,99800
2022-05-22,A-2022-05-22,65-130,FR,inc case,20,76144
2022-05-22,A-2022-05-22,65-130,FR,inc case,21,16874
2022-05-22,A-2022-05-22,65-130,FR,inc case,22,59414
2022-05-22,A-2022-05-22,65-130,FR,inc case,23,35376
2022-05-22,A-2022-05-22,65-130,FR,inc case,24,54838
2022-05-22,A-2022-05-22,65-130,FR,inc case,25,49654
2022-05-22,A-2022-05-22,65-130,FR,inc case,26,38183
2022-05-22,A-2022-05-22,65-130,FR,inc case,27,96758
2022-05-22,A-2022-05-22,65-130,FR,inc case,28,59989
2022-05-22,A-2022-05-22,65-130,FR,inc case,29,21435
2022-05-22,A-2022-05-22,65-130,FR,inc case,30,60891
2022-05-22,A-2022-05-22,65-130,FR,inc case,31,49203
2022-05-22,A-2022-05-22,65-130,FR,inc case,32,40635
2022-05-22,A-2022-05-22,65-130,FR,inc case,33,23765
2022-05-22,A-2022-05-22,65-130,FR,inc case,34,17072
2022-05-22,A-2022-05-22,65-130,FR,inc case,35,56400
2022-05-22,A-2022-05-22,65-130,FR,inc case,36,19215
2022-05-22,A-2022-05-22,65-130,FR,inc case,37,84132
2022-05-22,A-2022-05-22,65-130,FR,inc case,38,51615
2022-05-22,A-2022-05-22,65-130,FR,inc case,39,63574
2022-05-22,A-2022-05-22,65-130,FR,inc case,40,30185
2022-05-22,A-2022-05-22,65-130,FR,inc case,41,88859
2022-05-22,A-2022-05-22,65-130,FR,inc case,42,23241
2022-05-22,A-2022-05-22,65-130,FR,inc case,43,14494
2022-05-22,A-2022-05-22,65-130,FR,inc case,44,83469
2022-05-22,A-2022-05-22,65-130,FR,inc case,45,19023
2022-05-22,A-2022-05-22,65-130,FR,inc case,46,93001
2022-05-22,A-2022-05-22,65-130,FR,inc case,47,10772
2022-05-22,A-2022-05-22,65-130,FR,inc case,48,40891
2022-05-22,A-2022-05-22,65-130,FR,inc case,49,92015
2022-05-22,A-2022-05-22,65-130,FR,inc case,50,3627
2022-05-22,A-2022-05-22,65-130,FR,inc case,51,17222
2022-05-22,A-2022-05-22,65-130,FR,inc case,52,15835
2022-05-22,A-2022-05-22,65-130,FR,inc case,53,77746
2022-05-22,A-2022-05-22,65-130,FR,inc case,54,12715
2022-05-22,A-2022-05-22,65-130,FR,inc case,55,37113
2022-05-22,A-2022-05-22,65-130,FR,inc case,56,30567
2022-05-22,A-2022-05-22,65-130,FR,inc case,57,61768
2022-05-22,A-2022-05-22,65-130,FR,inc case,58,82870
2022-05-22,A-2022-05-22,65-130,FR,inc case,59,89987
2022-05-22,A-2022-05-22,65-130,FR,inc case,60,76600
2022-05-22,A-2022-05-22,65-130,FR,inc case,61,46479
2022-05-22,A-2022-05-22,65-130,FR,inc case,62,69655
2022-05-22,A-2022-05-22,65-130,FR,inc case,63,62399
2022-05-22,A-2022-05-22,65-130,FR,inc case,64,15509
2022-05-22,A-2022-05-22,65-130,FR,inc case,65,71377
2022-05-22,A-2022-05-22,65-130,FR,inc case,66,48210
2022-05-22,A-2022-05-22,65-130,FR,inc case,67,2895
2022-05-22,A-2022-05-22,65-130,FR,inc case,68,28878
2022-05-22,A-2022-05-22,65-130,FR,inc case,69,83013
2022-05-22,A-2022-05-22,65-130,FR,inc case,70,7579
2022-05-22,A-2022-05-22,65-130,FR,inc case,71,17769
2022-05-22,A-2022-05-22,65-130,FR,inc case,72,66145
2022-05-22,A-2022-05-22,65-130,FR,inc case,73,20837
2022-05-22,A-2022-05-22,65-130,FR,inc case,74,13413
2022-05-22,A-2022-05-22,65-130,FR,inc case,75,57855
2022-05-22,A-2022-05-22,65-130,FR,inc case,76,52240
2022-05-22,A-2022-05-22,65-130,FR,inc case,77,93234
2022-05-22,A-2022-05-22,65-130,FR,inc case,78,69904
2022-05-22,A-2022-05-22,65-130,FR,inc case,79,45504
2022-05-22,A-2022-05-22,65-130,FR,inc case,80,58081
2022-05-22,A-2022-05-22,65-130,FR,inc case,81,963
2022-05-22,A-2022-05-22,65-130,FR,inc case,82,55368
2022-05-22,A-2022-05-22,65-130,FR,inc case,83,36298
2022-05-22,A-2022-05-22,65-130,FR,inc case,84,48597
2022-05-22,A-2022-05-22,65-130,FR,inc case,85,25690
2022-05-22,A-2022-05-22,65-130,FR,inc case,86,50834
2022-05-22,A-2022-05-22,65-130,FR,inc case,87,68059
2022-05-22,A-2022-05-22,65-130,FR,inc case,88,4566
2022-05-22,A-2022-05-22,65-130,FR,inc case,89,20491
2022-05-22,A-2022-05-22,65-130,FR,inc case,90,67479
2022-05-22,A-2022-05-22,65-130,FR,inc case,91,17281
2022-05-22,A-2022-05-22,65-130,FR,inc case,92,26237
2022-05-22,A-2022-05-22,65-130,FR,inc case,93,58166
2022-05-22,A-2022-05-22,65-130,FR,inc case,94,88954
2022-05-22,A-2022-05-22,65-130,FR,inc case,95,3468
2022-05-22,A-2022-05-22,65-130,FR,inc case,96,74551
2022-05-22,A-2022-05-22,65-130,FR,inc case,97,86500
2022-05-22,A-2022-05-22,65-130,FR,inc case,98,10154
2022-05-22,A-2022-05-22,65-130,FR,inc case,99,20326
2022-05-22,A-2022-05-22,65-130,FR,inc case,100,32456
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,1,6172
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,2,94987
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,3,33091
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,4,82284
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,5,50664
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,6,18678
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,7,25136
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,8,17187
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,9,83631
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,10,29090
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,11,7939
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,12,99040
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,13,33175
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,14,60856
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,15,45964
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,16,85417
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,17,36504
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,18,31429
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,19,79786
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,20,70615
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,21,2155
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,22,83148
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,23,90158
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,24,36337
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,25,96622
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,26,3254
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,27,62330
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,28,12160
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,29,40674
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,30,39824
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,31,45820
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,32,41753
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,33,11431
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,34,76104
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,35,50998
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,36,21753
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,37,35954
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,38,1862
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,39,24244
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,40,21641
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,41,83685
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,42,49783
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,43,85708
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,44,47338
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,45,26692
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,46,38718
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,47,49027
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,48,20042
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,49,85484
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,50,51655
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,51,42525
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,52,40180
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,53,28692
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,54,65207
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,55,61440
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,56,26099
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,57,44184
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,58,53292
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,59,85815
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,60,57966
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,61,65365
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,62,55822
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,63,79643
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,64,61050
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,65,73752
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,66,40220
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,67,6446
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,68,39647
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,69,58158
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,70,30275
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,71,42757
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,72,532
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,73,74747
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,74,46732
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,75,69353
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,76,4535
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,77,43846
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,78,89677
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,79,27079
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,80,87909
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,81,10904
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,82,39371
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,83,62343
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,84,82251
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,85,38968
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,86,7660
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,87,13639
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,88,13262
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,89,36720
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,90,82159
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,91,71226
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,92,80462
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,93,28072
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,94,66927
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,95,56756
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,96,82457
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,97,66743
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,98,16209
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,99,52849
2022-05-22,A-2022-05-22,65-130,FR,inc hosp,100,79630
2022-05-22,B-2022-05-22,0-15,IE,inc case,1,74016
2022-05-22,B-2022-05-22,0-15,IE,inc case,2,82248
2022-05-22,B-2022-05-22,0-15,IE,inc case,3,64777
2022-05-22,B-2022-05-22,0-15,IE,inc case,4,18871
2022-05-22,B-2022-05-22,0-15,IE,inc case,5,91334
2022-05-22,B-2022-05-22,0-15,IE,inc case,6,30245
2022-05-22,B-2022-05-22,0-15,IE,inc case,7,92456
2022-05-22,B-2022-05-22,0-15,IE,inc case,8,91879
2022-05-22,B-2022-05-22,0-15,IE,inc case,9,74289
2022-05-22,B-2022-05-22,0-15,IE,inc case,10,83058
2022-05-22,B-2022-05-22,0-15,IE,inc case,11,31191
2022-05-22,B-2022-05-22,0-15,IE,inc case,12,86719
2022-05-22,B-2022-05-22,0-15,IE,inc case,13,27143
2022-05-22,B-2022-05-22,0-15,IE,inc case,14,50887
2022-05-22,B-2022-05-22,0-15,IE,inc case,15,33451
2022-05-22,B-2022-05-22,0-15,IE,inc case,16,29587
2022-05-22,B-2022-05-22,0-15,IE,inc case,17,95707
2022-05-22,B-2022-05-22,0-15,IE,inc case,18,92873
2022-05-22,B-2022-05-22,0-15,IE,inc case,19,87631
2022-05-22,B-2022-05-22,0-15,IE,inc case,20,3836
2022-05-22,B-2022-05-22,0-15,IE,inc case,21,85156
2022-05-22,B-2022-05-22,0-15,IE,inc case,22,24051
2022-05-22,B-2022-05-22,0-15,IE,inc case,23,25566
2022-05-22,B-2022-05-22,0-15,IE,inc case,24,95124
2022-05-22,B-2022-05-22,0-15,IE,inc case,25,84814
2022-05-22,B-2022-05-22,0-15,IE,inc case,26,45755
2022-05-22,B-2022-05-22,0-15,IE,inc case,27,81750
2022-05-22,B-2022-05-22,0-15,IE,inc case,28,57994
2022-05-22,B-2022-05-22,0-15,IE,inc case,29,42964
2022-05-22,B-2022-05-22,0-15,IE,inc case,30,25026
2022-05-22,B-2022-05-22,0-15,IE,inc case,31,32690
2022-05-22,B-2022-05-22,0-15,IE,inc case,32,1417
2022-05-22,B-2022-05-22,0-15,IE,inc case,33,29576
2022-05-22,B-2022-05-22,0-15,IE,inc case,34,53326
2022-05-22,B-2022-05-22,0-15,IE,inc case,35,85690
2022-05-22,B-2022-05-22,0-15,IE,inc case,36,36604
2022-05-22,B-2022-05-22,0-15,IE,inc case,37,18319
2022-05-22,B-2022-05-22,0-15,IE,inc case,38,76700
2022-05-22,B-2022-05-22,0-15,IE,inc case,39,71682
2022-05-22,B-2022-05-22,0-15,IE,inc case,40,72511
2022-05-22,B-2022-05-22,0-15,IE,inc case,41,11243
2022-05-22,B-2022-05-22,0-15,IE,inc case,42,7840
2022-05-22,B-2022-05-22,0-15,IE,inc case,43,28726
2022-05-22,B-2022-05-22,0-15,IE,inc case,44,55761
2022-05-22,B-2022-05-22,0-15,IE,inc case,45,52757
2022-05-22,B-2022-05-22,0-15,IE,inc case,46,69190
2022-05-22,B-2022-05-22,0-15,IE,inc case,47,16389
2022-05-22,B-2022-05-22,0-15,IE,inc case,48,47142
2022-05-22,B-2022-05-22,0-15,IE,inc case,49,65944
2022-05-22,B-2022-05-22,0-15,IE,inc case,50,94528
2022-05-22,B-2022-05-22,0-15,IE,inc case,51,62198
2022-05-22,B-2022-05-22,0-15,IE,inc case,52,46497
2022-05-22,B-2022-05-22,0-15,IE,inc case,53,29246
2022-05-22,B-2022-05-22,0-15,IE,inc case,54,32350
2022-05-22,B-2022-05-22,0-15,IE,inc case,55,14362
2022-05-22,B-2022-05-22,0-15,IE,inc case,56,96072
2022-05-22,B-2022-05-22,0-15,IE,inc case,57,44678
2022-05-22,B-2022-05-22,0-15,IE,inc case,58,32793
2022-05-22,B-2022-05-22,0-15,IE,inc case,59,14442
2022-05-22,B-2022-05-22,0-15,IE,inc case,60,83858
2022-05-22,B-2022-05-22,0-15,IE,inc case,61,45998
2022-05-22,B-2022-05-22,0-15,IE,inc case,62,17874
2022-05-22,B-2022-05-22,0-15,IE,inc case,63,94113
2022-05-22,B-2022-05-22,0-15,IE,inc case,64,83019
2022-05-22,B-2022-05-22,0-15,IE,inc case,65,95133
2022-05-22,B-2022-05-22,0-15,IE,inc case,66,82944
2022-05-22,B-2022-05-22,0-15,IE,inc case,67,93935
2022-05-22,B-2022-05-22,0-15,IE,inc case,68,96498
2022-05-22,B-2022-05-22,0-15,IE,inc case,69,6188
2022-05-22,B-2022-05-22,0-15,IE,inc case,70,18572
2022-05-22,B-2022-05-22,0-15,IE,inc case,71,16099
2022-05-22,B-2022-05-22,0-15,IE,inc case,72,17980
2022-05-22,B-2022-05-22,0-15,IE,inc case,73,72330
2022-05-22,B-2022-05-22,0-15,IE,inc case,74,91482
2022-05-22,B-2022-05-22,0-15,IE,inc case,75,75646
2022-05-22,B-2022-05-22,0-15,IE,inc case,76,40399
2022-05-22,B-2022-05-22,0-15,IE,inc case,77,37742
2022-05-22,B-2022-05-22,0-15,IE,inc case,78,91317
2022-05-22,B-2022-05-22,0-15,IE,inc case,79,41986
2022-05-22,B-2022-05-22,0-15,IE,inc case,80,59798
2022-05-22,B-2022-05-22,0-15,IE,inc case,81,94087
2022-05-22,B-2022-05-22,0-15,IE,inc case,82,55879
2022-05-22,B-2022-05-22,0-15,IE,inc case,83,33879
2022-05-22,B-2022-05-22,0-15,IE,inc case,84,18905
2022-05-22,B-2022-05-22,0-15,IE,inc case,85,7364
2022-05-22,B-2022-05-22,0-15,IE,inc case,86,76702
2022-05-22,B-2022-05-22,0-15,IE,inc case,87,87128
2022-05-22,B-2022-05-22,0-15,IE,inc case,88,30740
2022-05-22,B-2022-05-22,0-15,IE,inc case,89,9964
2022-05-22,B-2022-05-22,0-15,IE,inc case,90,69231
2022-05-22,B-2022-05-22,0-15,IE,inc case,91,12674
2022-05-22,B-2022-05-22,0-15,IE,inc case,92,15182
2022-05-22,B-2022-05-22,0-15,IE,inc case,93,69264
2022-05-22,B-2022-05-22,0-15,IE,inc case,94,5883
2022-05-22,B-2022-05-22,0-15,IE,inc case,95,60613
2022-05-22,B-2022-05-22,0-15,IE,inc case,96,1137
2022-05-22,B-2022-05-22,0-15,IE,inc case,97,10526
2022-05-22,B-2022-05-22,0-15,IE,inc case,98,87600
2022-05-22,B-2022-05-22,0-15,IE,inc case,99,46932
2022-05-22,B-2022-05-22,0-15,IE,inc case,100,56540
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,1,65093
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,2,63047
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,3,47862
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,4,69794
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,5,78141
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,6,34390
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,7,54085
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,8,79708
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,9,67483
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,10,66242
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,11,13073
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,12,89368
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,13,6130
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,14,28908
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,15,67791
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,16,35580
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,17,72206
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,18,83467
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,19,27277
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,20,89847
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,21,44922
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,22,26924
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,23,19204
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,24,23691
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,25,34439
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,26,60042
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,27,2729
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,28,51029
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,29,23033
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,30,10780
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,31,19235
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,32,38197
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,33,51583
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,34,95604
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,35,923
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,36,30358
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,37,17960
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,38,75628
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,39,91581
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,40,26373
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,41,26702
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,42,19635
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,43,82091
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,44,70575
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,45,954
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,46,86012
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,47,90452
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,48,87485
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,49,74017
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,50,28845
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,51,91984
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,52,80135
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,53,86730
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,54,56747
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,55,52792
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,56,48115
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,57,31618
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,58,29353
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,59,90590
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,60,16948
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,61,66935
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,62,13189
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,63,66820
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,64,57241
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,65,24072
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,66,34835
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,67,23866
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,68,10604
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,69,8762
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,70,87374
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,71,57708
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,72,12219
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,73,40571
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,74,28862
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,75,34148
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,76,55174
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,77,21865
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,78,66641
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,79,56091
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,80,98444
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,81,12893
2022-05-22,B-2022-05-22,0-15,IE,inc hosp,82,89377
